Cor2 Halo,Cor2 Pa,Cor2 Tf,Cor2 Time,Cor2 Ts,Cor2 Type,Cor2 Vmax,Cor2 Vmin,Cor2 Vsigma,Cor2 V,Cor2 Width,Document Index (generated),Fl Endtime,Fl Goes,Fl Loc,Fl Peaktime,Fl Starttime,Fl Tf,Fl Ts,Fl Type,Hel Id,Hi Pan,Hi Pas,Hi Sc,Hi Time,Number of Records per fcast.json,Number of Records,Smart Bipolesep,Smart Bmax,Smart Bmean,Smart Bmin,Smart Frcflx,Smart Hglatlon,Smart Limb,Smart Negarea,Smart Negflx,Smart Posarea,Smart Posflx,Smart Psllen,Smart Rvalue,Smart Time,Smart Totarea,Smart Totflx,Smart Wlsg,Srs Area,Srs Hale,Srs Ll,Srs Loc,Srs Mcintosh,Srs Nn,Srs No,Srs Time,Abs Neg Dedt In,Abs Neg Dedt Sh,Abs Neg Dhdt In,Abs Neg Dhdt Sh,Abs Tot Dedt,Abs Tot Dedt In,Abs Tot Dedt In Plus Sh,Abs Tot Dedt Sh,Abs Tot Dhdt,Abs Tot Dhdt In,Abs Tot Dhdt In Plus Sh,Abs Tot Dhdt Sh,Alpha,ave (FC data.sharp kw.hgradbh),ave (FC data.sharp kw.hz),ave (FC data.sharp kw.jz),ave (FC data.sharp kw.usflux),ave (FC data.sharp kw.ushz),ave (FC data.sharp kw.usiz),Fc Data Q,Fit R,Ising Energy,kurtosis (FC data.sharp kw.hgradbh),kurtosis (FC data.sharp kw.hz),kurtosis (FC data.sharp kw.jz),kurtosis (FC data.sharp kw.usflux),kurtosis (FC data.sharp kw.ushz),kurtosis (FC data.sharp kw.usiz),L Over Min Hmin,L Over Minhmin,Lmax Over Hmin,max (FC data.sharp kw.hgradbh),max (FC data.sharp kw.hz),max (FC data.sharp kw.jz),max (FC data.sharp kw.usflux),max (FC data.sharp kw.ushz),max (FC data.sharp kw.usiz),Max L Over Hmin,Maxl Over Hmin,median (FC data.sharp kw.hgradbh),median (FC data.sharp kw.hz),median (FC data.sharp kw.jz),median (FC data.sharp kw.usflux),median (FC data.sharp kw.ushz),median (FC data.sharp kw.usiz),Num Neg,Num Pos,Pos Dedt In,Pos Dedt Sh,Pos Dhdt In,Pos Dhdt Sh,R Value Blos Logr,R Value Br Logr,Sigma,skewness (FC data.sharp kw.hgradbh),skewness (FC data.sharp kw.hz),skewness (FC data.sharp kw.jz),skewness (FC data.sharp kw.usflux),skewness (FC data.sharp kw.ushz),skewness (FC data.sharp kw.usiz),stddev (FC data.sharp kw.hgradbh),stddev (FC data.sharp kw.hz),stddev (FC data.sharp kw.jz),stddev (FC data.sharp kw.usflux),stddev (FC data.sharp kw.ushz),stddev (FC data.sharp kw.usiz),Tot L Over Hmin,Tot Len Pil,Tot Uns Dedt,Tot Uns Dedt In,Tot Uns Dedt Sh,Tot Uns Dhdt,Tot Uns Dhdt In,Tot Uns Dhdt Sh,total (FC data.sharp kw.hgradbh),total (FC data.sharp kw.hz),total (FC data.sharp kw.jz),total (FC data.sharp kw.usflux),total (FC data.sharp kw.ushz),total (FC data.sharp kw.usiz),Value Int,Value Tot
 ,235, 6-Jun-2012 23:31:42.000, 6-Jun-2012 20:54:20.907, 6-Jun-2012 11:56:00.000,CME,624,357,70,520,88,332, 6-Jun-2012 20:13:00.000,M2.1,S19W05, 6-Jun-2012 20:06:00.000, 6-Jun-2012 19:54:00.000, 6-Jun-2012 20:32:37.782, 6-Jun-2012 19:27:28.407,swpc,HCME_B__20120607_01,280,200,B, 7-Jun-2012 00:49:00.000,1,1,64.75632477,2167.556885,14.94452477,-998.8144531,0.264386952,S19W01, ,122.0771255,1.85E+21,185.6871185,5.04E+21,64.02500916,13454.69336, 6-Jun-2012 19:58:25.800,307.7642517,1.21E+22,24092.48242,160,Beta,5,S17E06,Cso,9,1494, 6-Jun-2012 00:30:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,230, 8-Jun-2012 08:11:42.000, 8-Jun-2012 03:54:20.972, 7-Jun-2012 20:36:00.000,CME,568,367,53,480,74,333, 8-Jun-2012 03:22:00.000,C7.7,S18W22, 8-Jun-2012 03:07:00.000, 8-Jun-2012 02:51:00.000, 8-Jun-2012 03:32:37.847, 8-Jun-2012 02:27:28.472,swpc,HCME_B__20120608_01,270,200,B, 8-Jun-2012 09:29:00.000,1,1,64.04668427,1930.33374,25.75474358,-806.9604492,0.327051222,S19W18, ,87.7536087,1.33E+21,179.8856201,4.95E+21,17.29859352,12381.0166, 8-Jun-2012 02:58:26.000,267.6392517,1.11E+22,16831.78516,120,Beta-Gamma,10,S18W19,Dso,5,1494, 8-Jun-2012 00:30:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,54, 9-Jun-2012 20:51:42.000, 9-Jun-2012 19:24:00.004, 9-Jun-2012 09:16:00.000,CME,1785,568,550,897,14,334, 9-Jun-2012 18:36:00.000,C1.2, , 9-Jun-2012 18:34:00.000, 9-Jun-2012 18:30:00.000, 9-Jun-2012 19:02:16.879, 9-Jun-2012 17:57:07.504,swpc,HCME_A__20120609_01,35,65,A, 9-Jun-2012 22:09:00.000,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,0, ,0, , ,0,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,259,51:42.0,54:21.2,16:00.0,CME,223,189,10,203,28,335,35:00.0,C1.1,S26E23,29:00.0,25:00.0,32:38.1,27:28.7,swpc,HCME_B__20120611_02,285,250,B,09:00.0,1,1,49.20913696,1498.691528,3.259389162,-1372.598999,0.008910879,S25E30, ,184.4135895,3.04E+21,185.5481567,3.20E+21,19.69615364,25055.23438,22:26.2,369.9617615,1.79E+22,26039.94922,60,Beta,9,S26E29,Dao,5,1507,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,100,51:42.0,54:00.0,16:00.0,Flow,520,520,0,520,78,336,31:00.0,M1.2,S16E18,17:00.0,29:00.0,32:16.9,27:07.5,swpc,HCME_A__20120613_01,20,150,A,09:00.0,1,1,65.91491699,2177.283936,-20.26587868,-1800.659058,-0.08695408,S14E19, ,593.7732544,1.31E+22,407.041626,1.01E+22,187.2907562,47352.51563,10:26.3,1000.81488,3.49E+22,92262.10156,310,Beta,11,S17E28,Eki,24,1504,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IV,49,51:42.0,24:00.0,16:00.0,CME,1388,215,376,961,180,337,56:00.0,M1.9,S17E06,35:00.0,52:00.0,02:16.9,57:07.5,swpc,HCME_A__20120614_01,20,150,A,09:00.0,1,1,69.27986145,2330.116699,-17.73648834,-2105.297852,-0.036142696,S14E05, ,647.7789917,1.41E+22,482.3922424,1.27E+22,171.2625275,49293.40625,34:26.3,1130.171265,3.86E+22,95040.89844,560,Beta-Gamma-Delta,12,S17E14,Ekc,25,1504,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IV,261,51:42.0,54:21.5,16:00.0,CME,1388,227,349,1041,228,338,56:00.0,M1.9,S17E06,35:00.0,52:00.0,32:38.3,27:29.0,swpc,HCME_B__20120614_01,330,205,B,09:00.0,1,1,69.27986145,2330.116699,-17.73648834,-2105.297852,-0.036142696,S14E05, ,647.7789917,1.41E+22,482.3922424,1.27E+22,171.2625275,49293.40625,34:26.3,1130.171265,3.86E+22,95040.89844,560,Beta-Gamma-Delta,12,S17E14,Ekc,25,1504,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,127,31:42.0,24:00.0,56:00.0,CME,694,284,147,416,20,339,50:00.0,C2.4,S17W07,48:00.0,43:00.0,02:16.9,57:07.5,swpc,HCME_A__20120616_01,95,140,A,49:00.0,1,1,66.92577362,2298.809082,-15.50136662,-2077.634277,-0.024543181,S14W12, ,592.6728516,1.36E+22,502.0307312,1.26E+22,175.3893127,43047.42578,46:26.4,1094.703613,3.97E+22,85193.625,660,Beta-Gamma,12,S16W12,Ekc,18,1504,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,64,51:42.0,54:00.0,16:00.0,CME,297,125,53,236,22,340,44:00.0,C2.7, ,50:00.0,02:00.0,32:16.9,27:07.5,swpc,HCME_A__20120623_01,20,150,A,09:00.0,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,0, ,0, , ,0,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,209,51:42.0,54:22.9,16:00.0,CME,337,227,30,290,100,341,05:00.0,C1.4,S16E42,59:00.0,55:00.0,32:39.7,27:30.4,swpc,HCME_B__20120626_01,330,205,B,09:00.0,1,1,34.60258102,1988.241455,-16.13964653,-1431.212646,-0.054239735,S16E41, ,160.9821167,2.99E+21,98.69249725,2.49E+21,58.78761673,37404.94141,58:26.7,259.6745911,9.22E+21,52293.80859,60,Beta,5,S16E39,Dao,4,1512,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0,31:42.0, ,56:00.0, ,0,0,0,0,0,342,35:00.0,C3.4,N16E70,27:00.0,18:00.0,34:16.9,29:07.5,swpc,HCME_A__20120627_01,20,40,A,49:00.0,1,1,33.73500061,1282.699951,-12.75744247,-2668.348145,-0.001836917,N16E69,IV,202.72612,4.92E+21,285.9133911,4.89E+21,136.8421326,173082.5469,22:26.8,488.6394959,1.83E+22,104630.0078,30,Alpha,1,N16E71,Hax,1,1513,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,31,51:42.0,54:00.0,16:00.0,CME,657,543,41,625,24,343,15:00.0,M2.4,N16E45,12:00.0,07:00.0,32:16.9,27:07.5,swpc,HCME_A__20120629_01,20,60,A,09:00.0,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,80,Beta,4,N15E58,Cso,5,1513,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IV,284,11:42.0,24:23.3,36:00.0,CME,781,245,123,367,142,344,16:00.0,C1.7,N18E48,42:00.0,38:00.0,02:40.2,57:30.8,swpc,HCME_B__20120629_01,335,205,B,29:00.0,1,1,18.19237709,1410.235474,-36.78479767,-2043.963867,-0.192711309,N16E53, ,390.9039307,7.72E+21,149.6929779,2.52E+21,0,51412.24609,58:26.7,540.5969238,2.70E+22,896.4554443,80,Beta,4,N15E58,Cso,5,1513,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,96,51:42.0,24:00.0,16:00.0,CME,367,204,46,284,86,345,06:20.0,,S18E61,05:46.0,04:48.0,02:16.9,57:07.5,hessi,HCME_A__20120629_02,20,150,A,09:00.0,1,1,38.90471268,2633.905273,-21.45126343,-2008.925659,-0.110089637,S16E51, ,653.3012085,1.47E+22,393.1698914,1.05E+22,191.1158752,77805.77344,58:26.7,1046.471069,3.83E+22,140304.3906,200,Beta,10,S16E70,Cso,7,1515,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,310,31:42.0,54:23.5,56:00.0,CME,1249,657,189,927,14,346,49:00.0,C1.8,N17E31,38:00.0,30:00.0,32:40.4,27:31.0,swpc,HCME_B__20120630_01,325,285,B,49:00.0,1,1,16.64090347,811.5358276,-70.60752106,-1928.171021,-0.437751949,N16E31, ,188.5552368,4.56E+21,28.22002983,4.08E+20,37.9655838,16389.9375,34:26.8,216.7752686,9.48E+21,30393.05664,90,Beta-Gamma,4,N17E45,Dso,5,1513,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,85,31:42.0,24:00.0,56:00.0,CME,543,480,17,520,28,347,52:56.0,C2.7,N16E22,52:06.0,46:44.0,02:16.9,57:07.5,hessi,HCME_A__20120630_01,20,150,A,49:00.0,1,1,9.461017609,740.5202637,-78.5118103,-1927.60144,-0.491303355,N16E25, ,170.9825592,4.21E+21,13.31628323,1.92E+20,52.23411942,12793.22656,46:26.9,184.2988434,8.18E+21,27420.75977,60,Beta,7,S16E30,Dao,11,1514,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,38, 1-Jul-2012 04:51:42.000,24:00.0,16:00.0,CME,735,543,63,625,18,348,28:36.0,,N18E18,27:06.0,24:52.0,02:16.9,57:07.5,hessi,HCME_A__20120701_01,15,150,A, 1-Jul-2012 06:09:00.000,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,100,Beta-Gamma,6,N17E30,Dso,8,1513,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,289, 1-Jul-2012 06:51:42.000,24:23.7,16:00.0,CME,543,328,77,378,16,349,34:00.0,M1.6,N17E19,32:00.0,26:00.0,02:40.5,57:31.2,swpc,HCME_B__20120701_01,280,210,B, 1-Jul-2012 08:09:00.000,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,100,Beta-Gamma,6,N17E30,Dso,8,1513,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,157, 2-Jul-2012 19:31:42.000, 2-Jul-2012 12:54:00.004, 2-Jul-2012 07:56:00.000,CME,284,235,15,265,20,350, 2-Jul-2012 12:42:00.000,C1.8,S21E01, 2-Jul-2012 12:28:00.000, 2-Jul-2012 12:19:00.000, 2-Jul-2012 12:32:16.879, 2-Jul-2012 11:27:07.504,swpc,HCME_A__20120702_01,50,150,A, 2-Jul-2012 20:49:00.000,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,10,Beta,6,S15E02,Bxo,7,1514, 2-Jul-2012 00:30:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,204, 3-Jul-2012 22:51:42.000, 3-Jul-2012 12:24:24.159, 3-Jul-2012 11:16:00.000,Flow,378,320,19,347,46,351, 3-Jul-2012 11:41:04.000,,S17W06, 3-Jul-2012 11:32:22.000, 3-Jul-2012 11:29:08.000, 3-Jul-2012 12:02:41.034, 3-Jul-2012 10:57:31.659,hessi,HCME_B__20120704_01,290,205,B, 4-Jul-2012 00:09:00.000,1,1,63.61289978,2157.541748,10.67414951,-1783.581543,0.059546635,S16W07, ,556.0582275,1.14E+22,573.3400269,1.37E+22,206.9294586,69521.05469, 3-Jul-2012 11:22:25.900,1129.398315,3.86E+22,145118.0156,620,Beta-Gamma,12,S17E04,Eac,58,1515, 3-Jul-2012 00:30:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IV,254, 5-Jul-2012 02:11:42.000, 4-Jul-2012 17:24:24.382, 4-Jul-2012 14:36:00.000,CME,657,337,70,446,150,352, 4-Jul-2012 16:48:00.000,M1.8,N14W34, 4-Jul-2012 16:39:00.000, 4-Jul-2012 16:33:00.000, 4-Jul-2012 17:02:41.257, 4-Jul-2012 15:57:31.882,swpc,HCME_B__20120705_01,315,220,B, 5-Jul-2012 03:29:00.000,1,1,60.04660797,1041.325684,-41.35821915,-1922.424561,-0.363901049,N16W30, ,277.6163635,7.23E+21,85.66464233,1.30E+21,80.25232697,27887.29297, 4-Jul-2012 16:34:25.800,363.2810059,1.63E+22,44820.05859,180,Beta-Gamma,8,N16W22,Dso,10,1513, 4-Jul-2012 00:30:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,114, 5-Jul-2012 21:31:42.000, 5-Jul-2012 18:24:00.005, 5-Jul-2012 09:56:00.000,CME,1250,156,268,610,50,353, 5-Jul-2012 17:57:00.000,C5.1,S16E89, 5-Jul-2012 17:54:00.000, 5-Jul-2012 17:51:00.000, 5-Jul-2012 18:02:16.880, 5-Jul-2012 16:57:07.505,swpc,HCME_A__20120705_03,75,150,A, 5-Jul-2012 22:49:00.000,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,640,Beta-Gamma-Delta,16,S17W23,Fkc,45,1515, 5-Jul-2012 00:30:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,102, 6-Jul-2012 23:31:42.000, 6-Jul-2012 22:54:00.006, 6-Jul-2012 11:56:00.000,CME,735,357,104,500,74,354, 6-Jul-2012 22:04:20.000,,S17E84, 6-Jul-2012 21:58:06.000, 6-Jul-2012 21:55:20.000, 6-Jul-2012 22:32:16.881, 6-Jul-2012 21:27:07.506,hessi,HCME_A__20120707_01,50,150,A, 7-Jul-2012 00:49:00.000,1,1,58.53352356,3887.217529,-31.98209381,-4004.096436,-0.203237697,S17E60,IV,1703.810669,6.27E+22,1151.067993,3.76E+22,322.9337158,325679, 6-Jul-2012 21:58:25.700,2854.878662,1.24E+23,360905.4375,120,Alpha,1,S15E63,Hsx,1,1519, 6-Jul-2012 00:30:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,102, 7-Jul-2012 02:11:42.000, 6-Jul-2012 22:54:00.006, 6-Jul-2012 14:36:00.000,CME,735,357,104,500,74,355, 6-Jul-2012 22:04:20.000,,S17E84, 6-Jul-2012 21:58:06.000, 6-Jul-2012 21:55:20.000, 6-Jul-2012 22:32:16.881, 6-Jul-2012 21:27:07.506,hessi,HCME_A__20120707_02,65,150,A, 7-Jul-2012 03:29:00.000,1,1,58.53352356,3887.217529,-31.98209381,-4004.096436,-0.203237697,S17E60,IV,1703.810669,6.27E+22,1151.067993,3.76E+22,322.9337158,325679, 6-Jul-2012 21:58:25.700,2854.878662,1.24E+23,360905.4375,120,Alpha,1,S15E63,Hsx,1,1519, 6-Jul-2012 00:30:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,269, 7-Jul-2012 02:11:42.000, 7-Jul-2012 00:24:24.834, 6-Jul-2012 14:36:00.000,CME,735,277,177,368,24,356, 6-Jul-2012 23:14:00.000,X1.1,S17W53, 6-Jul-2012 23:08:00.000, 6-Jul-2012 23:01:00.000, 7-Jul-2012 00:02:41.709, 6-Jul-2012 22:57:32.334,swpc,HCME_B__20120707_01,290,205,B, 7-Jul-2012 03:29:00.000,1,1,80.33853912,2474.641113,56.09540176,-2153.765137,0.277372062,S16W50, ,757.9899902,1.78E+22,1723.013306,4.09E+22,229.8506622,210657.5625, 6-Jul-2012 22:58:25.800,2481.003174,8.32E+22,233237.9063,670,Beta-Gamma-Delta,15,S17W36,Ekc,56,1515, 6-Jul-2012 00:30:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,258, 8-Jul-2012 00:51:42.000, 7-Jul-2012 16:24:24.965, 7-Jul-2012 13:16:00.000,CME,520,297,64,410,34,357, 7-Jul-2012 15:27:56.000,,S17W61, 7-Jul-2012 15:26:58.000, 7-Jul-2012 15:26:28.000, 7-Jul-2012 16:02:41.840, 7-Jul-2012 14:57:32.465,hessi,HCME_B__20120708_01,290,205,B, 8-Jul-2012 02:09:00.000,1,1,68.06961823,4143.452148,68.69892883,-2737.474121,0.333453387,S16W60, ,976.5742188,2.52E+22,2237.209229,6.47E+22,224.9001465,307255.4688, 7-Jul-2012 15:22:25.800,3213.783447,1.18E+23,204093.3125,900,Beta-Gamma-Delta,16,S18W50,Fhc,60,1515, 7-Jul-2012 00:30:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,214,31:42.0,54:26.3,56:00.0,Flow,543,462,27,499,18,358,48:48.0,,S20W20,47:34.0,46:48.0,32:43.1,27:33.8,hessi,HCME_B__20120714_01,335,215,B,49:00.0,1,1,80.99601746,2425.086914,2.363217592,-1939.848145,0.114471518,S16W22, ,1227.832642,2.28E+22,1252.413086,3.34E+22,304.2882385,130691.5391,46:25.7,2480.24585,9.26E+22,196670.0469,210,Beta-Gamma,11,S21W21,Esi,18,1521,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,230,51:42.0,54:26.5,16:00.0,CME,416,138,63,274,118,359,11:32.0,,S15W25,07:30.0,06:32.0,32:43.3,27:34.0,hessi,HCME_B__20120714_02,290,210,B,09:00.0,1,1,70.08572388,2509.352295,2.405939341,-2256.409668,0.116687141,S18W34, ,1401.723267,2.54E+22,1410.401855,3.75E+22,338.5272522,166007.3281,10:25.7,2812.125,1.04E+23,268414.4688,920,Beta-Gamma-Delta,19,S16W23,Fkc,33,1520,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IV,323,31:42.0,54:27.6,56:00.0,CME,1136,657,118,892,352,360,44:52.0,M7.7*,S13W89,43:18.0,34:08.0,32:44.5,27:35.1,hessi,HCME_B__20120719_01,335,210,B,49:00.0,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,300,Beta-Gamma,12,S17W89,Eko,5,1520,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,248,51:42.0,24:27.7,16:00.0,CME,260,186,18,219,82,361,34:48.0,,S17W88,25:50.0,19:16.0,02:44.6,57:35.2,hessi,HCME_B__20120720_01,295,210,B,09:00.0,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,0, ,0, , ,0,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,111,11:42.0,54:00.0,36:00.0,CME,347,255,25,284,56,362,11:40.0,,S21E88,07:10.0,07:08.0,32:16.9,27:07.5,hessi,HCME_A__20120725_01,85,150,A,29:00.0,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,90,Alpha,4,S19E68,Hsx,1,1530,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,227,31:42.0,24:29.6,56:00.0,CME,367,189,55,291,12,363,28:00.0,C1.3,N15W59,24:00.0,17:00.0,02:46.5,57:37.1,swpc,HCME_B__20120727_01,335,230,B,49:00.0,1,1,30.01304054,1247.082153,-21.34173393,-1392.873291,-0.140096605,N15W58, ,161.4287415,3.27E+21,106.3239136,1.92E+21,23.8140831,13770.40723,10:25.2,267.752655,9.67E+21,25121.75977,20,Beta,2,N15W59,Cro,3,1531,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,76,31:42.0,54:00.0,56:00.0,CME,520,312,69,416,38,364,42:00.0,C1.3,N17E22,36:00.0,28:00.0,32:16.9,27:07.5,swpc,HCME_A__20120727_01,15,115,A,49:00.0,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,60,Beta,2,S20E67,Cao,3,1532,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,281,51:42.0,24:29.8,16:00.0,CME,833,328,163,543,36,365,53:00.0,C2.5, ,49:00.0,44:00.0,02:46.6,57:37.3,swpc,HCME_B__20120728_01,335,210,B,09:00.0,1,1,0,0,0,0,0, , ,0,0,0,0,0,0, ,0,0,0,0, ,0, , ,0,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,108,51:42.0,24:00.0,16:00.0,CME,500,227,71,362,46,366,32:00.0,M2.7,S18E62,26:00.0,17:00.0,02:16.9,57:07.5,swpc,HCME_A__20120728_01,90,140,A,09:00.0,1,1,78.77868652,2115.366943,-35.29092407,-2718.041748,-0.185622081,S21E62,IV,1250.728394,2.87E+22,714.5957642,1.63E+22,184.5905762,150897.7344,10:25.1,1965.324219,6.67E+22,143810.25,60,Beta,2,S20E67,Cao,3,1532,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,111,11:42.0,54:00.0,36:00.0,CME,625,297,92,397,56,367,04:00.0,M6.1,S25E54,56:00.0,44:00.0,32:16.9,27:07.5,swpc,HCME_A__20120729_01,80,150,A,29:00.0,1,1,101.7691269,1938.580322,-12.28508949,-2390.031006,-0.032369703,S22E48, ,801.8859863,1.48E+22,624.8001099,1.31E+22,163.2193909,82597.92969,46:25.0,1426.686035,5.19E+22,99940.64844,60,Beta,2,S20E53,Cso,3,1532,30:00.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
